filename,category,mfcc_mean,mfcc_std,mfcc_cv,mfcc_stability,mfcc_range_valid,mfcc_std_valid
session_20250224_165816_Lesson01_Anna_Teacher_utterance01.wav,teacher,-43.8585541800741,101.0258905507405,3.1934615466488136e+16,False,True,True
session_20250304_131109_Lesson02_Pete_Teacher_utterance05.wav,teacher,-37.08074786943342,93.38639994604226,6.849975017788928e+16,False,True,True
session_20250304_131109_Lesson02_Anna_Teacher_utterance00.wav,teacher,-32.702028024524644,67.38412894545034,5.34557693427627e+16,False,True,True
session_20250304_131109_Lesson02_Anna_Teacher_utterance04.wav,teacher,-42.93223525423638,101.97822585452876,2.268688306456933e+17,False,True,True
session_20250304_131109_Lesson02_Pete_Teacher_utterance01.wav,teacher,-43.278690775217946,122.46351721493797,2.019864427473404e+18,False,True,True
session_20250224_165816_Lesson01_Anna_Teacher_utterance05.wav,teacher,-41.51341299804651,104.91420389254976,7.279831747258048e+16,False,True,True
session_20250224_165816_Lesson01_Pete_Teacher_utterance00.wav,teacher,-39.009691342137295,116.32390019169851,6.452095772434021e+16,False,True,True
session_20250224_165816_Lesson01_Pete_Teacher_utterance01.wav,teacher,-35.01772196990436,78.01839001632798,1.561247866739999e+17,False,True,True
session_20250224_165816_Lesson01_Anna_Teacher_utterance04.wav,teacher,-40.62369442461884,97.31768014750844,1.7198121029605414e+17,False,True,True
session_20250304_131109_Lesson02_Pete_Teacher_utterance00.wav,teacher,-37.99860207092971,91.73220641818435,2.7055715877700292e+16,False,True,True
session_20250304_131109_Lesson02_Anna_Teacher_utterance05.wav,teacher,-38.040298011014556,92.49812219381765,2.305280053237354e+17,False,True,True
session_20250304_131109_Lesson02_Pete_Teacher_utterance02.wav,teacher,-42.78974177447552,135.8374184247224,1.101744232505429e+17,False,True,True
session_20250224_165816_Lesson01_Pete_Teacher_utterance03.wav,teacher,-39.109796088233146,102.65078738500692,2.0637745235309875e+17,False,True,True
session_20250224_165816_Lesson01_Pete_Teacher_utterance02.wav,teacher,-36.62595494963066,108.17825936133252,2.341871800315575e+17,False,True,True
session_20250304_131109_Lesson02_Pete_Teacher_utterance03.wav,teacher,-41.34975528648041,107.73056405686727,8.294129294894531e+16,False,True,True
session_20250224_172209_Lesson01_Pete_Teacher_utterance01.wav,teacher,-35.01772196990436,78.01839001632798,1.561247866739999e+17,False,True,True
session_20250227_184820_Lesson02_Pete_Teacher_utterance04.wav,teacher,-45.81458259079293,132.8674118126162,1.714584710775145e+17,False,True,True
session_20250224_170735_Lesson01_Anna_Teacher_utterance02.wav,teacher,-40.043068490578165,109.53384758403476,1.495316791233875e+17,False,True,True
session_20250304_170215_Lesson02_Anna_Teacher_utterance00.wav,teacher,-32.702028024524644,67.38412894545034,5.34557693427627e+16,False,True,True
session_20250304_170215_Lesson02_Pete_Teacher_utterance05.wav,teacher,-37.08074786943342,93.38639994604226,6.849975017788928e+16,False,True,True
session_20250227_184820_Lesson02_Anna_Teacher_utterance01.wav,teacher,-35.44388237358915,85.29166955510351,3.235480775729906e+16,False,True,True
session_20250224_172209_Lesson01_Anna_Teacher_utterance04.wav,teacher,-40.62369442461884,97.31768014750844,1.7198121029605414e+17,False,True,True
session_20250304_124650_Lesson01_Pete_Teacher_utterance00.wav,teacher,-39.009691342137295,116.32390019169851,6.452095772434021e+16,False,True,True
session_20250304_125010_Lesson01_Anna_Teacher_utterance02.wav,teacher,-40.043068490578165,109.53384758403476,1.495316791233875e+17,False,True,True
session_20250304_170215_Lesson01_Pete_Teacher_utterance00.wav,teacher,-39.009691342137295,116.32390019169851,6.452095772434021e+16,False,True,True
session_20250227_184820_Lesson01_Anna_Teacher_utterance04.wav,teacher,-40.62369442461884,97.31768014750844,1.7198121029605414e+17,False,True,True
session_20250227_130555_Lesson01_Pete_Teacher_utterance02.wav,teacher,-36.62595494963066,108.17825936133252,2.341871800315575e+17,False,True,True
session_20250304_170215_Lesson03_Marsha_Teacher_utterance02.wav,teacher,-37.210107889559126,96.52609164999771,2.3418718004871363e+17,False,True,True
session_20250304_125325_Lesson01_Pete_Teacher_utterance00.wav,teacher,-39.009691342137295,116.32390019169851,6.452095772434021e+16,False,True,True
session_20250304_170215_Lesson03_Marsha_Teacher_utterance16.wav,teacher,-37.39616716710122,98.07081553213067,1.756403851364959e+17,False,True,True
