file_name,mfcc_mean,mfcc_std,mfcc_stability,f0_missing_rate,f0_quality,energy_mean,energy_std,energy_stability,zcr_mean,zcr_rationality,feature_integrity,category
Lesson02_Anna_Teacher_utterance00.wav,-25.580742,26.134102,True,0.23376623376623376,True,0.060973875,0.04033844,True,0.1441888189935065,True,True,teacher
Lesson02_Anna_Teacher_utterance02.wav,-31.706022,33.235493,True,0.3532608695652174,True,0.053064853,0.041117027,True,0.10358196756114131,True,True,teacher
Lesson03_Anna_Teacher_utterance24.wav,-36.53363,31.235502,True,0.5142118863049095,False,0.027543401,0.03329262,True,0.18358870316537468,True,True,teacher
Lesson03_Anna_Teacher_utterance18.wav,-40.72536,25.536795,True,0.25,True,0.029847033,0.01702682,True,0.10953036221590909,True,True,teacher
Lesson01_Pete_Teacher_utterance02.wav,-30.580143,34.740295,True,0.4318181818181818,True,0.040455673,0.041346375,True,0.11290394176136363,True,True,teacher
Lesson01_Anna_Teacher_utterance06.wav,-39.22144,32.21611,True,0.26436781609195403,True,0.037540812,0.031267412,True,0.11099699173850575,True,True,teacher
Lesson01_Pete_Teacher_utterance03.wav,-31.124758,32.394806,True,0.3769230769230769,True,0.046063904,0.041557163,True,0.096923828125,True,True,teacher
Lesson03_Anna_Teacher_utterance19.wav,-67.29466,29.940187,True,1.0,False,0.002002185,0.004002599,True,0.404541015625,True,True,teacher
Lesson03_Anna_Teacher_utterance25.wav,-43.57615,27.186749,True,0.20454545454545456,True,0.02841984,0.017347954,True,0.13640802556818182,True,True,teacher
Lesson02_Pete_Teacher_utterance06.wav,-36.947464,33.672916,True,0.6436781609195402,False,0.020848263,0.03096033,True,0.08102101293103449,True,True,teacher
Lesson02_Anna_Teacher_utterance03.wav,-33.94653,29.116678,True,0.46153846153846156,True,0.060351305,0.03163451,True,0.048828125,True,True,teacher
Lesson03_Man_Teacher_utterance23.wav,-38.167053,29.54306,True,0.4772727272727273,True,0.024590405,0.023198146,True,0.1330233487215909,True,True,teacher
Lesson03_Man_Teacher_utterance22.wav,-45.141415,32.93949,True,0.7769230769230769,False,0.022172531,0.029332215,True,0.1999737079326923,True,True,teacher
Lesson03_Man_Teacher_utterance08.wav,-51.925617,31.712719,True,0.8203592814371258,False,0.004969991,0.009700713,True,0.3073511180763473,True,True,teacher
Lesson03_Man_Teacher_utterance20.wav,-52.41707,26.369484,True,0.8181818181818182,False,0.0052287322,0.010286598,True,0.30775035511363635,True,True,teacher
Lesson03_Man_Teacher_utterance21.wav,-38.16053,27.599592,True,0.4772727272727273,True,0.030702995,0.022858277,True,0.074951171875,True,True,teacher
Lesson03_Man_Teacher_utterance09.wav,-42.219658,32.97878,True,0.3176470588235294,True,0.017766587,0.018073995,True,0.13918600643382353,True,True,teacher
Lesson03_Man_Teacher_utterance25.wav,-43.57615,27.186749,True,0.20454545454545456,True,0.02841984,0.017347954,True,0.13640802556818182,True,True,teacher
Lesson03_Man_Teacher_utterance19.wav,-67.29466,29.940187,True,1.0,False,0.002002185,0.004002599,True,0.404541015625,True,True,teacher
Lesson03_Man_Teacher_utterance18.wav,-40.72536,25.536795,True,0.25,True,0.029847033,0.01702682,True,0.10953036221590909,True,True,teacher
Lesson03_Man_Teacher_utterance24.wav,-36.53363,31.235502,True,0.5142118863049095,False,0.027543401,0.03329262,True,0.18358870316537468,True,True,teacher
Lesson03_Man_Teacher_utterance02.wav,-37.028427,34.423122,True,0.4787234042553192,True,0.017130464,0.020272505,True,0.18059653424202127,True,True,teacher
Lesson03_Man_Teacher_utterance16.wav,-33.201935,34.892414,True,0.38636363636363635,True,0.038614243,0.031006781,True,0.11619984019886363,True,True,teacher
Lesson02_Jonathan_Teacher_utterance06.wav,-36.947464,33.672916,True,0.6436781609195402,False,0.020848263,0.03096033,True,0.08102101293103449,True,True,teacher
Lesson03_Man_Teacher_utterance17.wav,-40.947327,25.417086,True,0.09090909090909091,True,0.026309783,0.018131875,True,0.07643821022727272,True,True,teacher
Lesson03_Man_Teacher_utterance03.wav,-40.66772,33.932987,True,0.608,False,0.01871583,0.027847046,True,0.22479296875,True,True,teacher
Lesson03_Man_Teacher_utterance15.wav,-50.066177,27.021639,True,0.7954545454545454,False,0.011875117,0.022098435,True,0.14760520241477273,True,True,teacher
Lesson03_Man_Teacher_utterance01.wav,-29.494902,35.701523,True,0.5454545454545454,False,0.023103673,0.016667064,True,0.11740944602272728,True,True,teacher
Lesson02_Jonathan_Teacher_utterance04.wav,-30.18539,36.952507,True,0.7610619469026548,False,0.029404765,0.0364307,True,0.13270447317477876,True,True,teacher
Lesson02_Jonathan_Teacher_utterance05.wav,-24.198513,34.02397,True,0.37037037037037035,True,0.046510123,0.03612778,True,0.08796296296296297,True,True,teacher
Lesson03_Man_Teacher_utterance00.wav,-49.175255,35.672768,True,0.7816091954022989,False,0.00759889,0.011454702,True,0.30083737428160917,True,True,teacher
Lesson03_Man_Teacher_utterance14.wav,-43.867374,34.81985,True,1.0,False,0.014502189,0.023861265,True,0.06647283380681818,True,True,teacher
Lesson03_Man_Teacher_utterance10.wav,-51.442856,31.05544,True,0.7592592592592593,False,0.008418383,0.016312784,True,0.28143310546875,True,True,teacher
Lesson03_Man_Teacher_utterance04.wav,-26.889872,28.18686,True,0.4090909090909091,True,0.04305763,0.029651199,True,0.2117587002840909,True,True,teacher
Lesson02_Jonathan_Teacher_utterance01.wav,-29.888882,37.36215,True,0.5,False,0.04093931,0.03759611,True,0.06129807692307692,True,True,teacher
Lesson02_Jonathan_Teacher_utterance00.wav,-34.797432,32.923096,True,0.5865384615384616,False,0.033074148,0.040776536,True,0.040128267728365384,True,True,teacher
Lesson03_Man_Teacher_utterance05.wav,-40.46738,37.641335,True,0.7954545454545454,False,0.015200284,0.014271064,True,0.24725896661931818,True,True,teacher
Lesson03_Man_Teacher_utterance11.wav,-51.145016,35.066982,True,0.6172839506172839,False,0.026885692,0.02314885,True,0.13973283179012347,True,True,teacher
Lesson03_Man_Teacher_utterance07.wav,-44.709534,35.918137,True,0.42105263157894735,True,0.0146259805,0.0147848,True,0.12004865679824561,True,True,teacher
Lesson03_Man_Teacher_utterance13.wav,-32.461803,32.89708,True,0.36363636363636365,True,0.026893448,0.022872739,True,0.08421741832386363,True,True,teacher
Lesson02_Jonathan_Teacher_utterance02.wav,-27.522655,32.62548,True,0.41818181818181815,True,0.055255663,0.044466414,True,0.1123135653409091,True,True,teacher
Lesson02_Jonathan_Teacher_utterance03.wav,-22.824886,34.434982,True,0.4462809917355372,True,0.046898115,0.036219917,True,0.07852046745867769,True,True,teacher
Lesson03_Man_Teacher_utterance12.wav,-43.326214,35.946785,True,0.28735632183908044,True,0.025226725,0.022161987,True,0.15237181214080459,True,True,teacher
Lesson03_Man_Teacher_utterance06.wav,-54.934288,28.19009,True,0.7074829931972789,False,0.0042313575,0.007978481,True,0.1285076530612245,True,True,teacher
Lesson03_Anna_Teacher_utterance14.wav,-43.867374,34.81985,True,1.0,False,0.014502189,0.023861265,True,0.06647283380681818,True,True,teacher
Lesson03_Anna_Teacher_utterance00.wav,-50.29643,28.679897,True,0.7942477876106194,False,0.0076444712,0.01504397,True,0.02538306312223451,True,True,teacher
Lesson03_Marsha_Teacher_utterance17.wav,-40.947327,25.417086,True,0.09090909090909091,True,0.026309783,0.018131875,True,0.07643821022727272,True,True,teacher
Lesson03_Marsha_Teacher_utterance03.wav,-40.136395,31.591602,True,0.6363636363636364,False,0.013168103,0.014293684,True,0.13657448508522727,True,True,teacher
Lesson03_Marsha_Teacher_utterance02.wav,-43.915237,36.640285,True,0.45454545454545453,True,0.014170679,0.01287226,True,0.13483220880681818,True,True,teacher
Lesson03_Marsha_Teacher_utterance16.wav,-33.201935,34.892414,True,0.38636363636363635,True,0.038614243,0.031006781,True,0.11619984019886363,True,True,teacher
Lesson03_Anna_Teacher_utterance01.wav,-48.312088,26.89495,True,0.5227272727272727,False,0.03022713,0.04252182,True,0.18000932173295456,True,True,teacher
